Orginal,Year,Category,Order,People,Films,Original
40,1985,スポニチグランプリ新人賞,21,,,スポニチグランプリ新人賞	斉藤由貴「雪の断章・情熱」東宝映画 チェッカーズ「TANTANたぬき」フジテレビ
40,1985,外国映画ベストワン賞,22,,,外国映画ベストワン賞	「田舎の日曜日」フランス映画社配給
40,1985,日本映画ファン賞,23,,,日本映画ファン賞	「ビルマの竪琴」フジテレビ　博報堂　キネマ東京
40,1985,田中絹代賞,24,,,田中絹代賞	［1985年設定］	吉永小百合
41,1986,日本映画大賞,0,,海と毒薬,
41,1986,日本映画優秀賞,1,,ウホッホ探険隊,日本映画優秀賞	「ウホッホ探険隊」ディレクターズ・ カンパニー　NCP　日本テレビ
41,1986,日本映画優秀賞,2,,火宅の人,日本映画優秀賞	「火宅の人」東映
41,1986,日本映画優秀賞,3,,キネマの天地,日本映画優秀賞	「キネマの天地」松竹
41,1986,日本映画優秀賞,4,,人間の約束,日本映画優秀賞	「人間の約束」西友　テレビ朝日　キネマ東京
41,1986,監督賞,5,熊井啓,"海と毒薬,海と毒薬",監督賞	熊井 啓「海と毒薬」 「海と毒薬」製作委員会
41,1986,脚本賞,6,"内田裕也,高木功",コミック雑誌なんかいらない！,脚本賞	内田裕也　高木 功「コミック雑誌なんかいらない！」NCP
41,1986,男優主演賞,7,奥田瑛二,"海と毒薬,海と毒薬",男優主演賞	奥田瑛二「海と毒薬」 「海と毒薬」製作委員会
41,1986,女優主演賞,8,いしだあゆみ,"火宅の人,時計アデュー・リベール",女優主演賞	いしだあゆみ「火宅の人」東映、「時計アデュー・リベール」フジテレビ
41,1986,男優助演賞,9,植木等,"新・喜びも悲しみも幾歳月,愛しのチィパッパ",男優助演賞	植木 等「新・喜びも悲しみも幾歳月」松竹、「愛しのチィパッパ」松竹
41,1986,女優助演賞,10,村瀬幸子,人間の約束,女優助演賞	村瀬幸子「人間の約束」西友　テレビ朝日　キネマ東京
41,1986,撮影賞,11,山崎善弘,"人間の約束,離婚しない女",撮影賞	山崎善弘「人間の約束」西友　テレビ朝日　キネマ東京、「離婚しない女」松竹富士
41,1986,美術賞,12,木村威夫,"海と毒薬,海と毒薬,ウホッホ探険隊,夢みるように眠りたい",美術賞	木村威夫「海と毒薬」 「海と毒薬」製作委員会、「ウホッホ探険隊」ディレクターズ・ カンパニー　NCP　日本テレビ、「夢みるように眠りたい」映像探偵社
41,1986,音楽賞,13,鈴木さえ子,ウホッホ探険隊,音楽賞	鈴木さえ子「ウホッホ探険隊」ディレクターズ・ カンパニー　NCP　日本テレビ
41,1986,録音賞,14,橋本文雄,植村直己物語,録音賞	橋本文雄「植村直己物語」電通　毎日放送
41,1986,教育文化映画賞,15,,,教育文化映画賞	「アリサ―ヒトから人間への記録」共同映画　青銅プロ
41,1986,ニュース映画賞,16,,,ニュース映画賞	日本ニュース86―No.15号「飛鳥菜館の人々」日本映画新社
41,1986,大藤信郎賞,17,,,大藤信郎賞	「天空の城ラピュタ」における宮崎駿と製作スタッフ、徳間書店
41,1986,スポニチグランプリ新人賞,18,,,スポニチグランプリ新人賞	鷲尾いさ子「野ゆき山ゆき海べゆき」日本テレビ　ATG　バップ
41,1986,スポニチグランプリ新人賞,19,,,スポニチグランプリ新人賞	仲村トオル「ビー・バップ・ハイスクール」セントラルアーツ
41,1986,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	林 海象「夢みるように眠りたい」映像探偵社
41,1986,外国映画ベストワン賞,21,,,外国映画ベストワン賞	「カイロの紫のバラ」ワーナー・ブラザース配給
41,1986,日本映画ファン賞,22,,,日本映画ファン賞	「植村直己物語」電通　毎日放送
41,1986,田中絹代賞,23,,,田中絹代賞	倍賞千恵子
42,1987,日本映画大賞,0,,マルサの女,
42,1987,日本映画優秀賞,1,,イタズ―熊―,日本映画優秀賞	「イタズ―熊―」こぶしプロ
42,1987,日本映画優秀賞,2,,映画女優,日本映画優秀賞	「映画女優」東宝映画
42,1987,日本映画優秀賞,3,,男はつらいよ―知床慕情,日本映画優秀賞	「男はつらいよ―知床慕情」松竹映像
42,1987,日本映画優秀賞,4,,ゆきゆきて、神軍,日本映画優秀賞	「ゆきゆきて、神軍」疾走プロ
42,1987,監督賞,5,原一男,ゆきゆきて、神軍,監督賞	原 一男「ゆきゆきて、神軍」疾走プロ
42,1987,脚本賞,6,伊丹十三,マルサの女,脚本賞	伊丹十三「マルサの女」伊丹プロ　NCP
42,1987,男優主演賞,7,津川雅彦,"別れぬ理由,マルサの女",男優主演賞	津川雅彦「別れぬ理由」東映、「マルサの女」伊丹プロ　NCP
42,1987,女優主演賞,8,十朱幸代,"夜汽車,螢川,極道の妻たちⅡ",女優主演賞	十朱幸代「夜汽車」東映、「螢川」キネマ東京　日映、「極道の妻たちⅡ」東映
42,1987,男優助演賞,9,三船敏郎,男はつらいよ―知床慕情,男優助演賞	三船敏郎「男はつらいよ―知床慕情」松竹映像
42,1987,女優助演賞,10,石田えり,ちょうちん,女優助演賞	石田えり「ちょうちん」ヴァンフィル　広済堂プロ　東亜興行
42,1987,撮影賞,11,五十畑幸勇,映画女優,撮影賞	五十畑幸勇「映画女優」東宝映画
42,1987,美術賞,12,西岡善信,"吉原炎上,ハチ公物語,竜馬を斬った男",美術賞	西岡善信「吉原炎上」東映、「ハチ公物語」松竹グループ他、「竜馬を斬った男」アルマンス企画
42,1987,音楽賞,13,本多俊之,マルサの女,音楽賞	本多俊之「マルサの女」伊丹プロ　NCP
42,1987,録音賞,14,栗林豊彦,ゆきゆきて、神軍,録音賞	栗林豊彦「ゆきゆきて、神軍」疾走プロ
42,1987,教育文化映画賞,15,,,教育文化映画賞	「柳川堀割物語」二馬力
42,1987,ニュース映画賞,16,,,ニュース映画賞	日本ニュース87―No.6号「さよなら国鉄―百十五年の歴史に幕―」日本映画新社
42,1987,特別賞,17,,,特別賞	故・石原裕次郎演技者として戦後映画界に残した大きな足跡に対して
42,1987,特別賞,18,,,特別賞	故・八木保太郎脚本家として、また独立プロ運動の先駆者としての功績
42,1987,大藤信郎賞,19,,,大藤信郎賞	「森の伝説」手塚プロダクション
42,1987,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	高嶋政宏「トットチャンネル」東宝映画、「BU･SU」東宝映画　アミューズ・シネマ・シティ
42,1987,スポニチグランプリ新人賞,21,,,スポニチグランプリ新人賞	南野陽子「スケバン刑事」東映、「はいからさんが通る」東映
42,1987,外国映画ベストワン賞,22,,,外国映画ベストワン賞	「バウンティフルへの旅」ヘラルド・エース配給
42,1987,日本映画ファン賞,23,,,日本映画ファン賞	「マルサの女」伊丹プロ NCP
42,1987,田中絹代賞,24,,,田中絹代賞	三田佳子
43,1988,日本映画大賞,0,,となりのトトロ,
43,1988,日本映画優秀賞,1,,異人たちとの夏,日本映画優秀賞	「異人たちとの夏」松竹映像
43,1988,日本映画優秀賞,2,,木村家の人びと,日本映画優秀賞	「木村家の人びと」フジテレビジョン
43,1988,日本映画優秀賞,3,,TOMORROW／明日,日本映画優秀賞	「TOMORROW／明日」ライトヴィジョン　沢井プロ　創映新社
43,1988,日本映画優秀賞,4,,敦煌,日本映画優秀賞	「敦煌」大映　電通　丸紅
43,1988,監督賞,5,大林宣彦,異人たちとの夏,監督賞	大林宣彦「異人たちとの夏」松竹映像
43,1988,脚本賞,6,鎌田敏夫,いこかもどろか,脚本賞	鎌田敏夫「いこかもどろか」東京放送
43,1988,男優主演賞,7,ハナ肇,会社物語 MEMORIES OF YOU,男優主演賞	ハナ 肇「会社物語 MEMORIES OF YOU」日本テレビ放送網　SEDIC　坂本音楽事務所
43,1988,女優主演賞,8,小泉今日子,快盗ルビイ,女優主演賞	小泉今日子「快盗ルビイ」ビクター音楽産業　サンダンス・カンパニー
43,1988,男優助演賞,9,大地康雄,"マルサの女2,バカヤロー！私、怒ってます,ほんの5g",男優助演賞	大地康雄「マルサの女2」伊丹プロダクション、「バカヤロー！私、怒ってます」光和インターナショナル、「ほんの5g」SEDIC他
43,1988,女優助演賞,10,秋吉久美子,異人たちとの夏,女優助演賞	秋吉久美子「異人たちとの夏」松竹映像
43,1988,撮影賞,11,林淳一郎,"嵐が丘,郷愁",撮影賞	林 淳一郎「嵐が丘」西友　西武セゾングループ　MEDIACTUEL、「郷愁」プロジェクト・エー　アクターズプロモーション　中島丈博
43,1988,美術賞,12,内藤昭,"TOMORROW／明日,敦煌",美術賞	内藤 昭「TOMORROW／明日」ライトヴィジョン　沢井プロ　創映新社、「敦煌」大映　電通　丸紅
43,1988,音楽賞,13,義野裕明,ロックよ、静かに流れよ,音楽賞	義野裕明「ロックよ、静かに流れよ」プルミエ・インターナショナル　ジャニーズ事務所
43,1988,録音賞,14,辻井一郎,ぼくらの七日間戦争,録音賞	辻井一郎「ぼくらの七日間戦争」角川春樹事務所
43,1988,ニュース映画賞,15,,,ニュース映画賞	毎日ニュース1472号「今なお苦悩は続く―土呂久公害70年」毎日映画社
43,1988,大藤信郎賞,16,,,大藤信郎賞	「となりのトトロ」におけるアニメーション作家としての宮崎駿のオリジナリティーに対して
43,1988,スポニチグランプリ新人賞,17,,,スポニチグランプリ新人賞	男闘呼組「ロックよ、静かに流れよ」
43,1988,スポニチグランプリ新人賞,18,,,スポニチグランプリ新人賞	片岡鶴太郎「異人たちとの夏」
43,1988,スポニチグランプリ新人賞,19,,,スポニチグランプリ新人賞	宮沢りえ「ぼくらの七日間戦争」
43,1988,外国映画ベストワン賞,20,,,外国映画ベストワン賞	「戦場の小さな天使たち」コロムビア映画配給
43,1988,日本映画ファン賞,21,,,日本映画ファン賞	「快盗ルビイ」ビクター音楽産業サンダンス・カンパニー
43,1988,田中絹代賞,22,,,田中絹代賞	岩下志麻
44,1989,日本映画大賞,0,,黒い雨,
44,1989,日本映画優秀賞,1,,社葬,日本映画優秀賞	「社葬」東映
44,1989,日本映画優秀賞,2,,千利休　本覺坊遺文,日本映画優秀賞	「千利休　本覺坊遺文」西友
44,1989,日本映画優秀賞,3,,どついたるねん,日本映画優秀賞	「どついたるねん」荒戸源次郎事務所
44,1989,日本映画優秀賞,4,,利休,日本映画優秀賞	「利休」勅使河原プロ　松竹映像　伊藤忠商事　博報堂
44,1989,監督賞,5,舛田利雄,社葬,監督賞	舛田利雄「社葬」東映
44,1989,脚本賞,6,松田寛夫,社葬,脚本賞	松田寛夫「社葬」東映
44,1989,男優主演賞,7,三國連太郎,"利休,釣りバカ日誌2",男優主演賞	三國連太郎「利休」勅使河原プロ　松竹映像　伊藤忠商事　博報堂、「釣りバカ日誌2」松竹映像
44,1989,女優主演賞,8,田中好子,"黒い雨,ゴジラVSビオランテ",女優主演賞	田中好子「黒い雨」今村プロ　林原グループ、「ゴジラVSビオランテ」東宝映画
44,1989,男優助演賞,9,原田芳雄,"どついたるねん,出張,キスより簡単,夢見通りの人々",男優助演賞	原田芳雄「どついたるねん」荒戸源次郎事務所、「出張」URBAN21、「キスより簡単」若松プロダクション　バンダイ　鎌倉ステーション、「夢見通りの人々」松竹映像
44,1989,女優助演賞,10,相楽晴子,"どついたるねん,ハラスのいた日々",女優助演賞	相楽晴子「どついたるねん」荒戸源次郎事務所、「ハラスのいた日々」松竹映像
44,1989,撮影賞,11,森田富士郎,利休,撮影賞	森田富士郎「利休」勅使河原プロ　松竹映像　伊藤忠商事　博報堂
44,1989,美術賞,12,稲垣尚夫,黒い雨,美術賞	稲垣尚夫「黒い雨」今村プロ　林原グループ
44,1989,音楽賞,13,上野耕路,ウンタマギルー,音楽賞	上野耕路「ウンタマギルー」パルコ
44,1989,録音賞,14,"横溝正俊,林昌平",北京的西瓜,録音賞	横溝正俊　林 昌平「北京的西瓜」マックスダイ　ピー・エス・シー
44,1989,記録文化映画賞,15,［1989年設定・教育文化映画賞とニュース映画賞を統合］,"有明海の干潟漁,脱原発元年",記録文化映画賞	［1989年設定・教育文化映画賞とニュース映画賞を統合］	「有明海の干潟漁」桜映画社「脱原発元年」幻燈社
44,1989,大藤信郎賞,16,,,大藤信郎賞	該当作品なし
44,1989,スポニチグランプリ新人賞,17,,,スポニチグランプリ新人賞	阪本順治「どついたるねん」荒戸源次郎事務所
44,1989,スポニチグランプリ新人賞,18,,,スポニチグランプリ新人賞	川原亜矢子「キッチン」光和インターナショナル
44,1989,スポニチグランプリ新人賞,19,,,スポニチグランプリ新人賞	赤井英和「どついたるねん」荒戸源次郎事務所
44,1989,外国映画ベストワン賞,20,,,外国映画ベストワン賞	「ニュー・シネマ・パラダイス」ヘラルド・エース配給
44,1989,日本映画ファン賞,21,,,日本映画ファン賞	「あ・うん」東宝映画　フィルムフェイス
44,1989,外国映画ファン賞,22,［1989年設定］,レインマン,外国映画ファン賞	［1989年設定］	「レインマン」UIP配給
44,1989,アニメーション映画賞,23,,魔女の宅急便,アニメーション映画賞	［1989年設定］	「魔女の宅急便」徳間書店　ヤマト運輸　日本テレビ
44,1989,田中絹代賞,24,,,田中絹代賞	十朱幸代
45,1990,日本映画大賞,0,,少年時代,
45,1990,日本映画優秀賞,1,,櫻の園,日本映画優秀賞	「櫻の園」NCP　サントリー
45,1990,日本映画優秀賞,2,,夢,日本映画優秀賞	「夢」黒澤プロダクション
45,1990,日本映画優秀賞,3,,死の棘,日本映画優秀賞	「死の棘」松竹
45,1990,日本映画優秀賞,4,,白い手,日本映画優秀賞	「白い手」関西テレビ放送
45,1990,監督賞,5,市川準,つぐみ,監督賞	市川 準「つぐみ」松竹富士他
45,1990,脚本賞,6,山田太一,"少年時代,少年時代",脚本賞	山田太一「少年時代」 「少年時代」製作委員会
45,1990,男優主演賞,7,古尾谷雅人,"宇宙の法則,パチンコ物語",男優主演賞	古尾谷雅人「宇宙の法則」プロジェクト・アルシェ、「パチンコ物語」五稜プロモーション
45,1990,女優主演賞,8,松坂慶子,死の棘,女優主演賞	松坂慶子「死の棘」松竹
45,1990,男優助演賞,9,石橋蓮司,"浪人街,われに撃つ用意あり",男優助演賞	石橋蓮司「浪人街」山田洋行ライトヴィジョン他、「われに撃つ用意あり」松竹　若松プロダクション
45,1990,女優助演賞,10,つみきみほ,櫻の園,女優助演賞	つみきみほ「櫻の園」NCPサントリー
45,1990,撮影賞,11,"斎藤孝雄,上田正治",夢,撮影賞	斎藤孝雄　上田正治「夢」黒澤プロダクション
45,1990,美術賞,12,内藤昭,"浪人街,流転の海,遺産相続",美術賞	内藤 昭「浪人街」山田洋行ライトヴィジョン他、「流転の海」日本テレビ放送網、「遺産相続」東映
45,1990,音楽賞,13,池辺晋一郎,"夢,少年時代,少年時代",音楽賞	池辺晋一郎「夢」黒澤プロダクション、「少年時代」 「少年時代」製作委員会
45,1990,録音賞,14,西崎英雄,"死の棘,少年時代,少年時代",録音賞	西崎英雄「死の棘」松竹、「少年時代」 「少年時代」製作委員会
45,1990,記録文化映画賞,15,,,記録文化映画賞	長編：「瀬戸大橋」山陽映画　海洋架橋調査会
45,1990,記録文化映画賞,16,,,記録文化映画賞	短編：「ヒロシマ・母たちの祈り」日本映画新社
45,1990,特別賞,17,,,特別賞	笠 智衆演技者として多年にわたる日本映画への功績に対して
45,1990,故・岡本忠成日本のアニメーション映画の発展に寄与した業績に対して,18,,,故・岡本忠成日本のアニメーション映画の発展に寄与した業績に対して
45,1990,大藤信郎賞,19,,,大藤信郎賞	川本喜八郎「いばら姫またはねむり姫」(今日）
45,1990,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	牧瀬里穂「つぐみ」松竹富士他、「東京上空いらっしゃいませ」ディレクターズ・カンパニー他
45,1990,スポニチグランプリ新人賞,21,,,スポニチグランプリ新人賞	松岡錠司「バタアシ金魚」日本ビクター
45,1990,外国映画ベストワン賞,22,,,外国映画ベストワン賞	「悲情城市」フランス映画社　ぴあ配給
45,1990,日本映画ファン賞,23,,,日本映画ファン賞	「天と地と」角川春樹事務所
45,1990,外国映画ファン賞,24,,,外国映画ファン賞	「ゴースト…ニューヨークの幻」UIP配給
45,1990,アニメーション映画賞,25,,走れ白いオオカミ,アニメーション映画賞	「走れ白いオオカミ」グループ・タック　東宝
45,1990,田中絹代賞,26,,,田中絹代賞	岸 恵子
46,1991,日本映画大賞,0,,息子,
46,1991,日本映画優秀賞,1,,"大誘拐,大誘拐",日本映画優秀賞	「大誘拐」「大誘拐」製作委員会
46,1991,日本映画優秀賞,2,,八月の狂詩曲,日本映画優秀賞	「八月の狂詩曲」松竹　黒澤プロダクション
46,1991,日本映画優秀賞,3,,あの夏、いちばん静かな海。,日本映画優秀賞	「あの夏、いちばん静かな海。」オフィス北野　東通
46,1991,日本映画優秀賞,4,,無能の人,日本映画優秀賞	「無能の人」KSS　松竹第一興行
46,1991,監督賞,5,山田洋次,息子,監督賞	山田洋次「息子」松竹映像
46,1991,脚本賞,6,三谷幸喜と東京サンシャインボーイズ,12人の優しい日本人,脚本賞	三谷幸喜と東京サンシャインボーイズ「12人の優しい日本人」ニュー・センチュリー・プロデューサーズ　サントリー　日本テレビ放送網
46,1991,男優主演賞,7,永瀬正敏,"息子,喪の仕事,アジアンビート アイ・ラブ・ニッポン",男優主演賞	永瀬正敏「息子」松竹映像、「喪の仕事」ディレクターズ・カンパニー　サントリー、「アジアンビート アイ・ラブ・ニッポン」アジアンビート製作プロジェクト
46,1991,女優主演賞,8,北林谷栄,"大誘拐,大誘拐",女優主演賞	北林谷栄「大誘拐」 「大誘拐」製作委員会
46,1991,男優助演賞,9,三浦友和,"江戸城大乱,仔鹿物語,無能の人",男優助演賞	三浦友和「江戸城大乱」東映　フジテレビジョン、「仔鹿物語」にっかつ撮影所、「無能の人」KSS　松竹第一興行
46,1991,女優助演賞,10,風吹ジュン,無能の人,女優助演賞	風吹ジュン「無能の人」KSS　松竹第一興行
46,1991,撮影賞,11,高羽哲夫,息子,撮影賞	高羽哲夫「息子」松竹映像
46,1991,美術賞,12,春木章,"戦争と青春,戦争と青春",美術賞	春木 章「戦争と青春」こぶしプロダクション　プロデュースセンター　「戦争と青春」製作委員会
46,1991,音楽賞,13,久石譲,"あの夏、いちばん静かな海。,ふたり",音楽賞	久石 譲「あの夏、いちばん静かな海。」オフィス北野　東通、「ふたり」ギャラック　ピー・エス・シー　NHKエンタープライズ
46,1991,録音賞,14,堀内戦治,あの夏、いちばん静かな海。,録音賞	堀内戦治「あの夏、いちばん静かな海。」オフィス北野　東通
46,1991,記録文化映画賞,15,,,記録文化映画賞	長編：「病院はきらいだ―老人の在宅ケアを考えるネットワーク」岩波映画製作所
46,1991,記録文化映画賞,16,,,記録文化映画賞	短編：「世阿弥の能」桜映画社
46,1991,特別賞,17,,,特別賞	故・今井 正日本映画界における功績に対して
46,1991,大藤信郎賞,18,,,大藤信郎賞	「注文の多い料理店」桜映画社　エコー
46,1991,スポニチグランプリ新人賞,19,,,スポニチグランプリ新人賞	石田ひかり「ふたり」ギャラック、ピー・エス・シー　NHKエンタープライズ、「咬みつきたい」東宝　キャストス　MMI、「あいつ」キティ・フィルム　サントリー　NHKエンタープライズ
46,1991,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	竹中直人「無能の人」の監督として　KSS　松竹第一興行
46,1991,スポニチグランプリ新人賞,21,,,スポニチグランプリ新人賞	外国映画ベストワン賞	「ダンス・ウィズ・ウルブズ」東宝東和配給
46,1991,日本映画ファン賞,22,,,日本映画ファン賞	「息子」松竹映像
46,1991,外国映画ファン賞,23,,,外国映画ファン賞	「ターミネーター２」東宝東和配給
46,1991,アニメーション映画賞,24,,老人Ｚ,アニメーション映画賞	「老人Ｚ」東京テアトル　ザ・テレビジョン　ムービック　テレビ朝日　ソニー・ミュージックエンタテインメント
46,1991,田中絹代賞,25,,,田中絹代賞	樋口可南子
46,1991,最優秀賞,26,,,最優秀賞	東宝東和「ターミネーター2」
46,1991,優秀賞,27,,,優秀賞	松竹「八月の狂詩曲」
46,1991,優秀賞,28,,,優秀賞	東宝「大誘拐」
46,1991,優秀賞,29,,,優秀賞	松竹富士「無能の人」
47,1992,日本映画大賞,0,,シコふんじゃった。,
47,1992,日本映画優秀賞,1,,青春デンデケデケデケ,日本映画優秀賞	「青春デンデケデケデケ」ギャラックプレミアム　ピー・エス・シー　リバティフォックス
47,1992,日本映画優秀賞,2,,橋のない川,日本映画優秀賞	「橋のない川」ガレリア　西友
47,1992,日本映画優秀賞,3,,死んでもいい,日本映画優秀賞	「死んでもいい」アルゴプロジェクト　サントリー
47,1992,日本映画優秀賞,4,,遠き落日,日本映画優秀賞	「遠き落日」テレビ朝日　東急グループ　松竹グループ
47,1992,監督賞,5,東陽一,橋のない川,監督賞	東 陽一「橋のない川」ガレリア　西友
47,1992,脚本賞,6,丸山昇一,いつかギラギラする日,脚本賞	丸山昇一「いつかギラギラする日」日本テレビ　バンダイ　松竹第一興行
47,1992,男優主演賞,7,長塚京三,"ザ・中学教師,ひき逃げファミリー",男優主演賞	長塚京三「ザ・中学教師」メリエス　サントリー、「ひき逃げファミリー」キティ・フィルム　サントリー
47,1992,女優主演賞,8,藤谷美和子,"寝盗られ宗介,女殺油地獄",女優主演賞	藤谷美和子「寝盗られ宗介」バンダイ、「女殺油地獄」フジテレビ　京都映画
47,1992,男優助演賞,9,村田雄浩,"ミンボーの女,おこげ",男優助演賞	村田雄浩「ミンボーの女」ITAMI FILMS INC.、「おこげ」イントグループ映画製作委員会
47,1992,女優助演賞,10,乙羽信子,濹東綺譚,女優助演賞	乙羽信子「濹東綺譚」近代映画協会
47,1992,撮影賞,11,川上皓市,橋のない川,撮影賞	川上皓市「橋のない川」ガレリア　西友
47,1992,美術賞,12,内藤昭,"橋のない川,寒椿",美術賞	内藤 昭「橋のない川」ガレリア　西友、「寒椿」東映京都撮影所
47,1992,音楽賞,13,久石譲,"紅の豚,青春デンデケデケデケ",音楽賞	久石 譲「紅の豚」徳間書店　日本航空　日本テレビ　スタジオジブリ、「青春デンデケデケデケ」ギャラック プレミアム　ピー・エス・シー　リバティフォックス
47,1992,録音賞,14,本田孜,死んでもいい,録音賞	本田 孜「死んでもいい」アルゴプロジェクト　サントリー
47,1992,記録文化映画賞,15,,,記録文化映画賞	長編：「琵琶法師 山鹿良之」オフィスケイエス
47,1992,記録文化映画賞,16,,,記録文化映画賞	短編：「ある同姓同名者からの手紙」シネマボックス
47,1992,特別賞,17,,,特別賞	田中友幸昭和29年製作の「ゴジラ」以来、今日に至る「ゴジラ」シリーズを手がけるなど多年にわたる映画製作活動に対して
47,1992,特別賞,18,,,特別賞	故・大黒東洋士評論活動を通じて多年にわたる日本映画界への功績に対して
47,1992,大藤信郎賞,19,,,大藤信郎賞	該当者なし
47,1992,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	墨田ユキ「濹東綺譚」近代映画協会
47,1992,スポニチグランプリ新人賞,21,,,スポニチグランプリ新人賞	大森嘉之「青春デンデケデケデケ」ギャラックプレミアム　ピー・エス・シー　リバティフォックス、「濹東綺譚」近代映画協会、「湾岸バッド・ボーイ・ブル ー」ケイエスエス　TBS
47,1992,外国映画ベストワン賞,22,,,外国映画ベストワン賞	「JFK」ワーナー・ブラザース映画配給
47,1992,日本映画ファン賞,23,,,日本映画ファン賞	「シコふんじゃった。」大映　キャビン
47,1992,外国映画ファン賞,24,,,外国映画ファン賞	「JFK」ワーナー・ブラザース映画配給
47,1992,アニメーション映画賞,25,,紅の豚,アニメーション映画賞	「紅の豚」徳間書店　日本航空　日本テレビ　スタジオジブリ
47,1992,田中絹代賞,26,,,田中絹代賞	大竹しのぶ
47,1992,最優秀賞,27,,,最優秀賞	松竹「遠き落日」
47,1992,優秀賞,28,,,優秀賞	日本ヘラルド「氷の微笑」
