Orginal,Year,Category,Order,People,Films,Original
54,1999,日本映画優秀賞,1,,菊次郎の夏,日本映画優秀賞	「菊次郎の夏」バンダイビジュアル　TOKYO FM　日本ヘラルド映画　オフィス北野
54,1999,日本映画優秀賞,2,,金融腐蝕列島〔呪縛〕,日本映画優秀賞	「金融腐蝕列島〔呪縛〕」東映　角川書店　産経新聞社
54,1999,日本映画優秀賞,3,,39〔刑法第三十九条〕,日本映画優秀賞	「39〔刑法第三十九条〕」光和インターナショナル　松竹
54,1999,日本映画優秀賞,4,,M/OTHER,日本映画優秀賞	「M/OTHER」WOWOW　バンダイビジュアル
54,1999,監督賞,5,森田芳光,39〔刑法第三十九条〕,監督賞	森田芳光「39〔刑法第三十九条〕」
54,1999,脚本賞,6,"諏訪敦彦,三浦友和,渡辺真起子",M/OTHER,脚本賞	諏訪敦彦　三浦友和　渡辺真起子「M/OTHER」のダイアローグによる脚本に対して
54,1999,男優主演賞,7,小林桂樹,あの、夏の日 とんでろ じいちゃん,男優主演賞	小林桂樹「あの、夏の日 とんでろ じいちゃん」
54,1999,女優主演賞,8,大竹しのぶ,"生きたい,鉄道員(ぽっぽや),黒い家",女優主演賞	大竹しのぶ「生きたい」「鉄道員(ぽっぽや)」「黒い家」
54,1999,男優助演賞,9,ヨシ笈田,あつもの,男優助演賞	ヨシ笈田「あつもの」
54,1999,女優助演賞,10,小島聖,あつもの,女優助演賞	小島 聖「あつもの」
54,1999,撮影賞,11,阪本善尚,金融腐蝕列島〔呪縛〕,撮影賞	阪本善尚「金融腐蝕列島〔呪縛〕」
54,1999,美術賞,12,"磯見俊裕,郡司英雄",ワンダフルライフ,美術賞	磯見俊裕　郡司英雄「ワンダフルライフ」
54,1999,音楽賞,13,鈴木治行,M/OTHER,音楽賞	鈴木治行「M/OTHER」
54,1999,録音賞,14,橋本泰夫,"大阪物語,ガメラ3 邪神(イリス)覚醒",録音賞	橋本泰夫「大阪物語」「ガメラ3 邪神(イリス)覚醒」
54,1999,技術賞,15,川島章正(編集),金融腐蝕列島〔呪縛〕,技術賞	川島章正(編集)「金融腐蝕列島〔呪縛〕」
54,1999,技術賞,16,粟木原毅(照明),催眠,技術賞	粟木原 毅(照明)「催眠」
54,1999,記録文化映画賞,17,,,記録文化映画賞	長編:「続『住民が選択した町の福祉』問題はこれからです」自由工房
54,1999,記録文化映画賞,18,,,記録文化映画賞	短編:「狂言・野村万蔵―技とこころ」桜映画社
54,1999,スポニチグランプリ新人賞,19,,,スポニチグランプリ新人賞	忍足亜希子「アイ・ラヴ・ユー」
54,1999,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	池脇千鶴「大阪物語」
54,1999,スポニチグランプリ新人賞,21,,,スポニチグランプリ新人賞	塩田明彦「月光の囁き」「どこまでもいこう」
54,1999,外国映画ベストワン賞,22,,,外国映画ベストワン賞	「恋におちたシェイクスピア」UIP映画配給
54,1999,日本映画ファン賞,23,,,日本映画ファン賞	「鉄道員(ぽっぽや)」「鉄道員」製作委員会
54,1999,外国映画ファン賞,24,,,外国映画ファン賞	「マトリックス」ワーナー・ブラザース映画配給
54,1999,アニメーション映画賞,25,,人狼 JIN-ROH,アニメーション映画賞	「人狼 JIN-ROH」バンダイビジュアル　プロダクション・アイジー
54,1999,大藤信郎賞,26,,,大藤信郎賞	「老人と海」におけるアレクサンドル・ペトロフと技術スタッフに対してIMAGICA　NHKエンタープライズ21　電通テック
54,1999,田中絹代賞,27,,,田中絹代賞	富司純子
54,1999,特別賞,28,,,特別賞	故・佐藤 勝黒澤明監督作品をはじめとする数々の映画音楽を作曲し、日本における映画音楽の質を高めた功績に対して
54,1999,特別賞,29,,,特別賞	故・宮川一夫「羅生門」「雨月物語」などの名作の撮影を通じて、日本映画のクオリティーの高さを内外に認識させた功績に対して
54,1999,特別賞,30,,,特別賞	故・持永只仁戦後初の１コマ撮り人形アニメを創造、かつ多くの後継者を育成した功績に対して
54,1999,最優秀賞,31,,,最優秀賞	東映「鉄道員(ぽっぽや)」
54,1999,優秀賞,32,,,優秀賞	ワーナー・ブラザース映画「マトリックス」
54,1999,優秀賞,33,,,優秀賞	東宝東和「シックス・センス」
54,1999,優秀賞,34,,,優秀賞	20世紀FOX「スター・ウォーズ エピソード1 ファントム・メナス」
55,2000,日本映画大賞,0,,顔,
55,2000,日本映画優秀賞,1,,"雨あがる,雨あがる",日本映画優秀賞	「雨あがる」「雨あがる」製作委員会
55,2000,日本映画優秀賞,2,,御法度,日本映画優秀賞	「御法度」松竹　角川書店　IMAGICA　BS朝日　衛星劇場
55,2000,日本映画優秀賞,3,,十五才 学校Ⅳ,日本映画優秀賞	「十五才 学校Ⅳ」松竹　日本テレビ放送網　住友商事　角川書店　博報堂
55,2000,日本映画優秀賞,4,,ナビィの恋,日本映画優秀賞	「ナビィの恋」イエス・ビジョンズ　オフィス・シロウズ
55,2000,監督賞,5,阪本順治,顔,監督賞	阪本順治「顔」
55,2000,脚本賞,6,"山田洋次,朝間義隆,平松恵美子",十五才 学校Ⅳ,脚本賞	山田洋次　朝間義隆　平松恵美子「十五才 学校Ⅳ」
55,2000,男優主演賞,7,浅野忠信,"地雷を踏んだらサヨウナラ,五条霊戦記／GOJOE,御法度",男優主演賞	浅野忠信「地雷を踏んだらサヨウナラ」「五条霊戦記／GOJOE」「御法度」
55,2000,女優主演賞,8,藤山直美,顔,女優主演賞	藤山直美「顔」
55,2000,男優助演賞,9,香川照之,"独立少年合唱団,スリ",男優助演賞	香川照之「独立少年合唱団」「スリ」
55,2000,女優助演賞,10,松坂慶子,"さくや妖怪伝,本日またまた休診なり",女優助演賞	松坂慶子「さくや妖怪伝」「本日またまた休診なり」
55,2000,撮影賞,11,上田正治,雨あがる,撮影賞	上田正治「雨あがる」
55,2000,美術賞,12,原田満生,"ざわざわ下北沢,顔",美術賞	原田満生「ざわざわ下北沢」「顔」
55,2000,音楽賞,13,磯田健一郎,ナビィの恋,音楽賞	磯田健一郎「ナビィの恋」
55,2000,録音賞,14,橋本文雄,顔,録音賞	橋本文雄「顔」
55,2000,技術賞,15,安藤清人(照明）,長崎ぶらぶら節,技術賞	安藤清人(照明）「長崎ぶらぶら節」
55,2000,技術賞,16,市川崑監督作品,新選組,技術賞	市川崑監督作品「新選組」スタッフに対して
55,2000,記録文化映画賞,17,,,記録文化映画賞	長編：「夢は時をこえて－津田梅子が紡いだ絆」日本映画新社
55,2000,記録文化映画賞,18,,,記録文化映画賞	短編：「江東区の伝統工芸 木挽 林 以一」毎日映画社
55,2000,スポニチグランプリ新人賞,19,,,スポニチグランプリ新人賞	安藤 希「さくや妖怪伝」
55,2000,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	松田龍平「御法度」
55,2000,スポニチグランプリ新人賞,21,,,スポニチグランプリ新人賞	緒方 明「独立少年合唱団」
55,2000,外国映画ベストワン賞,22,,,外国映画ベストワン賞	「スペース カウボーイ」ワーナー・ブラザース映画配給
55,2000,日本映画ファン賞,23,,,日本映画ファン賞	「ホワイトアウト」日本ヘラルド映画　フジテレビ　東宝　日本ビクター　電通　アイ・エヌ・ピー　デスティニー
55,2000,外国映画ファン賞,24,,,外国映画ファン賞	「グリーンマイル」ギャガ　ヒューマックス配給
55,2000,アニメーション映画賞,25,,おばあちゃんの思い出,アニメーション映画賞	「おばあちゃんの思い出」シンエイ動画　小学館　テレビ朝日
55,2000,大藤信郎賞,26,,,大藤信郎賞	「BLOOD THE LAST VAMPIRE」SME・ビジュアルワークス　ソニー・コンピュータエンタテインメント　アイジープラス　情報処理振興事業協会
55,2000,田中絹代賞,27,,,田中絹代賞	原田美枝子
55,2000,特別賞,28,,,特別賞	故・徳間康快大映株式会社社長などを歴任。「未完の対局」「敦煌」などの大作や「風の谷のナウシカ」「もののけ姫」などの優れたアニメを製作、東京国際映画祭のゼネラルプロデューサーとして世界の映画人の交流に尽力した功績に対して
55,2000,特別賞,29,,,特別賞	故・工藤栄一「十三人の刺客」「その後の仁義なき戦い」「野獣刑事」など数々の作品を監督し独特の映像美で観客を魅了した功績に対して
55,2000,特別賞,30,,,特別賞	故・吉村公三郎「安城家の舞踏会」「偽れる盛装」などの名作を監督し近代映画協会の設立に尽力した功績に対して
55,2000,最優秀賞,31,,,最優秀賞	ブエナ ビスタ インターナショナル ジャパン「ターザン」
55,2000,優秀賞,32,,,優秀賞	東映「長崎ぶらぶら節」
55,2000,優秀賞,33,,,優秀賞	20世紀FOX「ファイト・クラブ」
55,2000,優秀賞,34,,,優秀賞	ワーナー・ブラザース映画「パーフェクトストーム」
56,2001,日本映画大賞,0,,千と千尋の神隠し,
56,2001,日本映画優秀賞,1,,ウォーターボーイズ,日本映画優秀賞	「ウォーターボーイズ」フジテレビジョン、アルタミラピクチャーズ、東宝、電通
56,2001,日本映画優秀賞,2,,"GO,GO",日本映画優秀賞	「GO」「GO」製作委員会
56,2001,日本映画優秀賞,3,,日本の黒い夏〔冤罪〕,日本映画優秀賞	「日本の黒い夏〔冤罪〕」日活
56,2001,日本映画優秀賞,4,,"バトル・ロワイアル,バトル・ロワイアル",日本映画優秀賞	「バトル・ロワイアル」「バトル・ロワイアル」製作委員会
56,2001,日本映画優秀賞,5,,"ホタル,ホタル",日本映画優秀賞	「ホタル」「ホタル」製作委員会
56,2001,監督賞,6,宮崎駿,千と千尋の神隠し,監督賞	宮崎駿「千と千尋の神隠し」
56,2001,脚本賞,7,宮藤官九郎,GO,脚本賞	宮藤官九郎「GO」
56,2001,男優主演賞,8,三橋達也,忘れられぬ人々,男優主演賞	三橋達也「忘れられぬ人々」
56,2001,女優主演賞,9,牧瀬里穂,ターン,女優主演賞	牧瀬里穂「ターン」
56,2001,男優助演賞,10,寺島進,"みすゞ,BROTHER,空の穴",男優助演賞	寺島進「みすゞ」「BROTHER」「空の穴」
56,2001,女優助演賞,11,荻野目慶子,三文役者,女優助演賞	荻野目慶子「三文役者」
56,2001,撮影賞,12,藤澤順一,"狗神,ターン,ココニイルコト",撮影賞	藤澤順一「狗神」「ターン」「ココニイルコト」
56,2001,美術賞,13,小川富美夫,"風花,みんなのいえ",美術賞	小川富美夫「風花」「みんなのいえ」
56,2001,音楽賞,14,"久石譲,木村弓",千と千尋の神隠し,音楽賞	久石譲、木村弓「千と千尋の神隠し」
56,2001,録音賞,15,"小野寺修,柿澤潔",陰陽師,録音賞	小野寺修、柿澤潔「陰陽師」
56,2001,技術賞,16,金沢正夫（照明）,"狗神,みすゞ",技術賞	金沢正夫（照明）「狗神」「みすゞ」
56,2001,記録文化映画賞,17,,,記録文化映画賞	長編：「able」ディレクターズシステム
56,2001,記録文化映画賞,18,,,記録文化映画賞	短編：「石を積む―石垣と日本人―」文化工房
56,2001,スポニチグランプリ新人賞,19,,,スポニチグランプリ新人賞	窪塚洋介「GO」
56,2001,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	柴咲コウ「バトル・ロワイアル」「GO」
56,2001,スポニチグランプリ新人賞,21,,,スポニチグランプリ新人賞	長澤雅彦「ココニイルコト」
56,2001,外国映画ベストワン賞,22,,,外国映画ベストワン賞	「山の郵便配達」東宝東和配給
56,2001,日本映画ファン賞,23,,,日本映画ファン賞	「千と千尋の神隠し」徳間書店、スタジオジブリ、日本テレビ、電通、ディズニー、東北新社、三菱商事
56,2001,外国映画ファン賞,24,,,外国映画ファン賞	「A.I.」ワーナー・ブラザース映画配給
56,2001,アニメーション映画賞,25,,千と千尋の神隠し,アニメーション映画賞	「千と千尋の神隠し」徳間書店、スタジオジブリ、日本テレビ、電通、ディズニー、東北新社、三菱商事
56,2001,大藤信郎賞,26,,,大藤信郎賞	「くじらとり」スタジオジブリ
56,2001,田中絹代賞,27,,,田中絹代賞	倍賞美津子
56,2001,特別賞,28,,,特別賞	故・伊藤武郎（独立系プロデューサーの草分けとして「戦争と平和」「真空地帯」などの数々の名作を製作した功績に対して）
56,2001,特別賞,29,,,特別賞	故・相米慎二（「セーラー服と機関銃」「お引越し」「台風クラブ」など数々の優れた作品を監督し観客に強い印象を与えた功績に対して）
56,2001,特別賞,30,,,特別賞	左 幸子（「飢餓海峡」「にっぽん昆虫記」など数々の名作に出演し演技派女優として圧倒的な存在感で観客を魅了した功績に対して）
56,2001,最優秀賞,31,,,最優秀賞	20世紀FOX「PLANET OF THE APES／猿の惑星」
56,2001,優秀賞,32,,,優秀賞	日本ヘラルド映画「13デイズ」
56,2001,優秀賞,33,,,優秀賞	ブエナ ビスタ インターナショナル ジャパン「パール・ハーバー」
56,2001,優秀賞,34,,,優秀賞	ワーナー・ブラザース映画「A.I.」
57,2002,日本映画大賞,0,,たそがれ清兵衛,
57,2002,日本映画優秀賞,1,,OUT,日本映画優秀賞	「OUT」ムービーテレビジョン、サンダンス・カンパニー
57,2002,日本映画優秀賞,2,,"阿弥陀堂だより,阿弥陀堂だより",日本映画優秀賞	「阿弥陀堂だより」「阿弥陀堂だより」製作委員会
57,2002,日本映画優秀賞,3,,"KT,KT",日本映画優秀賞	「KT」「KT」製作委員会
57,2002,日本映画優秀賞,4,,ハッシュ！,日本映画優秀賞	「ハッシュ！」シグロ
57,2002,監督賞,5,平山秀幸,"OUT,笑う蛙",監督賞	平山秀幸「OUT」「笑う蛙」
57,2002,脚本賞,6,鄭義信,OUT,脚本賞	鄭義信「OUT」
57,2002,男優主演賞,7,真田広之,"助太刀屋助六,たそがれ清兵衛",男優主演賞	真田広之「助太刀屋助六」「たそがれ清兵衛」
57,2002,女優主演賞,8,大塚寧々,"笑う蛙,うつつ,歩く、人",女優主演賞	大塚寧々「笑う蛙」「うつつ」「歩く、人」
57,2002,男優助演賞,9,塚本晋也,"とらばいゆ,殺し屋1,クロエ,溺れる人",男優助演賞	塚本晋也「とらばいゆ」「殺し屋1」「クロエ」「溺れる人」
57,2002,女優助演賞,10,宮沢りえ,"たそがれ清兵衛,うつつ",女優助演賞	宮沢りえ「たそがれ清兵衛」「うつつ」
57,2002,撮影賞,11,長沼六男,たそがれ清兵衛,撮影賞	長沼六男「たそがれ清兵衛」
57,2002,美術賞,12,大塚聡,夜を賭けて,美術賞	大塚聡「夜を賭けて」
57,2002,音楽賞,13,加古隆,阿弥陀堂だより,音楽賞	加古隆「阿弥陀堂だより」
57,2002,録音賞,14,岸田和美,たそがれ清兵衛,録音賞	岸田和美「たそがれ清兵衛」
57,2002,技術賞,15,中岡源権（照明）,"たそがれ清兵衛,ピンポン",技術賞	中岡源権（照明）「たそがれ清兵衛」、曽利文彦監督を中心とする「ピンポン」のVFXスタッフ
57,2002,記録文化映画賞,16,,,記録文化映画賞	長編：「住井すゑ 百歳の人間宣言」文エンタープライズ
57,2002,記録文化映画賞,17,,,記録文化映画賞	短編：「未知への航海―すばる望遠鏡建設の記録―」ユー・エヌ
57,2002,スポニチグランプリ新人賞,18,,,スポニチグランプリ新人賞	中村獅童「ピンポン」
57,2002,スポニチグランプリ新人賞,19,,,スポニチグランプリ新人賞	市川実日子「とらばいゆ」
57,2002,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	金守珍「夜を賭けて」
57,2002,外国映画ベストワン賞,21,,,外国映画ベストワン賞	「鬼が来た！」東光徳間配給
57,2002,日本映画ファン賞,22,,,日本映画ファン賞	「模倣犯」「模倣犯」製作委員会
57,2002,外国映画ファン賞,23,,,外国映画ファン賞	「ハリー・ポッターと秘密の部屋」ワーナー・ブラザース映画配給
57,2002,アニメーション映画賞,24,,クレヨンしんちゃん／嵐を呼ぶアッパレ！戦国大合戦,アニメーション映画賞	「クレヨンしんちゃん／嵐を呼ぶアッパレ！戦国大合戦」シンエイ動画、ASATSU-DK、テレビ朝日
57,2002,大藤信郎賞,25,,,大藤信郎賞	今敏「千年女優」
57,2002,田中絹代賞,26,,,田中絹代賞	吉行和子
57,2002,特別賞,27,,,特別賞	故・清川虹子（「楢山節考」「復讐するは我にあり」など269本の映画に出演し、個性的な演技で大衆に愛され、名バイ・プレイヤーとして果たした多大な功労に対して）
57,2002,特別賞,28,,,特別賞	蔵原惟繕（「俺は待ってるぜ」などの石原裕次郎主演作やドキュメンタリー「キタキツネ物語」さらに「南極物語」など大きなスケールの作品をヒットさせた功績に対して）
57,2002,特別賞,29,,,特別賞	冨田功（「病院へ行こう」「櫻の園」など数々の秀作の編集者として優れた技量を発揮し、日本映画界に貢献した功績に対して）
57,2002,最優秀賞,30,,,最優秀賞	ブエナ ビスタ インターナショナル ジャパン「モンスターズ・インク」
57,2002,優秀賞,31,,,優秀賞	ワーナー・ブラザース映画「ハリー・ポッターと賢者の石」
58,2003,日本映画大賞,0,,赤目四十八瀧心中未遂,
58,2003,日本映画優秀賞,1,,"阿修羅のごとく,阿修羅のごとく",日本映画優秀賞	「阿修羅のごとく」「阿修羅のごとく」製作委員会
58,2003,日本映画優秀賞,2,,座頭市,日本映画優秀賞	「座頭市」バンダイビジュアル、TOKYO FM、電通、テレビ朝日、齋藤エンターテイメント、オフィス北野
58,2003,日本映画優秀賞,3,,"スパイ・ゾルゲ,スパイ・ゾルゲ",日本映画優秀賞	「スパイ・ゾルゲ」「スパイ・ゾルゲ」製作委員会
58,2003,日本映画優秀賞,4,,"ドッペルゲンガー,ドッペルゲンガー",日本映画優秀賞	「ドッペルゲンガー」「ドッペルゲンガー」製作委員会
58,2003,監督賞,5,崔洋一,刑務所の中,監督賞	崔洋一「刑務所の中」
58,2003,脚本賞,6,西川美和,蛇イチゴ,脚本賞	西川美和「蛇イチゴ」
58,2003,脚本賞,7,"深作健太,木田紀生",バトル・ロワイヤルⅡ鎮魂歌<レクイエム>,脚本賞	深作健太、木田紀生「バトル・ロワイヤルⅡ鎮魂歌<レクイエム>」
58,2003,男優主演賞,8,西田敏行,"ゲロッパ！,釣りバカ日誌14／お遍路大パニック！",男優主演賞	西田敏行「ゲロッパ！」「釣りバカ日誌14／お遍路大パニック！」
58,2003,女優主演賞,9,寺島しのぶ,赤目四十八瀧心中未遂,女優主演賞	寺島しのぶ「赤目四十八瀧心中未遂」
58,2003,男優助演賞,10,柄本明,"花,ドッペルゲンガー,座頭市",男優助演賞	柄本明「花」「ドッペルゲンガー」「座頭市」他
58,2003,女優助演賞,11,大楠道代,"赤目四十八瀧心中未遂,座頭市",女優助演賞	大楠道代「赤目四十八瀧心中未遂」「座頭市」
58,2003,撮影賞,12,笠松則通,"ぼくんち,さよなら、クロ,赤目四十八瀧心中未遂",撮影賞	笠松則通「ぼくんち」「さよなら、クロ」「赤目四十八瀧心中未遂」
58,2003,美術賞,13,磯見俊裕,"刑務所の中,バトル・ロワイヤルⅡ鎮魂歌<レクイエム>",美術賞	磯見俊裕「刑務所の中」「バトル・ロワイヤルⅡ鎮魂歌<レクイエム>」
58,2003,音楽賞,14,磯田健一郎,ホテル・ハイビスカス,音楽賞	磯田健一郎「ホテル・ハイビスカス」
58,2003,録音賞,15,白取貢,"ホテル・ハイビスカス,ゲロッパ！",録音賞	白取貢「ホテル・ハイビスカス」「ゲロッパ！」
58,2003,技術賞,16,渡邊孝一,阿修羅のごとく,技術賞	渡邊孝一「阿修羅のごとく」
58,2003,記録文化映画賞,17,,,記録文化映画賞	長編：「こんばんは」イメージ・サテライト
58,2003,短編：「彩なす首里の織物,18,,彩なす首里の織物 宮平初子,短編：「彩なす首里の織物 宮平初子」桜映画社
58,2003,スポニチグランプリ新人賞,19,,,スポニチグランプリ新人賞	大西滝次郎「赤目四十八瀧心中未遂」
58,2003,スポニチグランプリ新人賞,20,,,スポニチグランプリ新人賞	宮迫博之「蛇イチゴ」
58,2003,スポニチグランプリ新人賞,21,,,スポニチグランプリ新人賞	西川美和「蛇イチゴ」（監督）
58,2003,外国映画ベストワン賞,22,,,外国映画ベストワン賞	「戦場のピアニスト」東芝エンタテインメント配給
58,2003,日本映画ファン賞,23,,,日本映画ファン賞	「踊る大捜査線 THE MOVIE 2／レインボーブリッジを封鎖せよ！」フジテレビジョン、アイ・エヌ・ピー
58,2003,外国映画ファン賞,24,,,外国映画ファン賞	「戦場のピアニスト」東芝エンタテインメント
58,2003,アニメーション映画賞,25,,東京ゴッドファーザーズ,アニメーション映画賞	「東京ゴッドファーザーズ」マッドハウス、ソニー・ピクチャーズ エンタテインメント、電通、ジェンコ
58,2003,大藤信郎賞,26,,,大藤信郎賞	「冬の日」における川本喜八郎の企画及び総合演出
58,2003,田中絹代賞,27,,,田中絹代賞	八千草薫
58,2003,特別賞,28,,,特別賞	故・深作欣二（「仁義なき戦い」シリーズをはじめ、躍動感あふれる映画を数多く監督するなど、長年にわたり、日本映画業界に貢献した業績に対して）
58,2003,特別賞,29,,,特別賞	笠原和夫（脚本家として「仁義なき戦い」シリーズをはじめ、日本映画業界のために尽くした功績に対して）
58,2003,最優秀賞,30,,,最優秀賞	ワーナー・ブラザース映画「マトリックス・リローデッド」
58,2003,優秀賞,31,,,優秀賞	ブエナ ビスタ インターナショナル ジャパン「オールド・ルーキー」
59,2004,日本映画大賞,0,,血と骨,
59,2004,日本映画優秀賞,1,,"誰も知らない,誰も知らない",日本映画優秀賞	「誰も知らない」「誰も知らない」製作委員会
59,2004,監督賞,2,黒木和雄,"美しい夏キリシマ,父と暮せば",監督賞	黒木和雄「美しい夏キリシマ」「父と暮せば」
59,2004,脚本賞,3,荒井晴彦,ヴァイブレータ,脚本賞	荒井晴彦「ヴァイブレータ」
59,2004,男優主演賞,4,ビートたけし,血と骨,男優主演賞	ビートたけし「血と骨」
59,2004,女優主演賞,5,深田恭子,下妻物語,女優主演賞	深田恭子「下妻物語」
59,2004,男優助演賞,6,オダギリジョー,"血と骨,この世の外へ クラブ進駐軍",男優助演賞	オダギリジョー「血と骨」「この世の外へ クラブ進駐軍」
59,2004,女優助演賞,7,田畑智子,"隠し剣 鬼の爪,血と骨",女優助演賞	田畑智子「隠し剣 鬼の爪」「血と骨」
59,2004,撮影賞,8,鈴木一博,"ヴァイブレータ,機関車先生,ガールフレンド,ココロとカラダ",撮影賞	鈴木一博「ヴァイブレータ」「機関車先生」「ガールフレンド」「ココロとカラダ」
59,2004,美術賞,9,桑島十和子,下妻物語,美術賞	桑島十和子「下妻物語」
59,2004,音楽賞,10,日野皓正,透光の樹,音楽賞	日野皓正「透光の樹」
59,2004,録音賞,11,弦巻裕,誰も知らない,録音賞	弦巻裕「誰も知らない」
59,2004,技術賞,12,熊谷秀夫（照明）,透光の樹,技術賞	熊谷秀夫（照明）「透光の樹」
59,2004,記録文化映画賞,13,,,記録文化映画賞	長編：「わたしの季節」協映
59,2004,短編：「螺鈿－北村昭斎のわざ－」日経映像,14,,螺鈿－北村昭斎のわざ－,短編：「螺鈿－北村昭斎のわざ－」日経映像
59,2004,スポニチグランプリ新人賞,15,,,スポニチグランプリ新人賞	土屋アンナ「下妻物語」「茶の味」
59,2004,スポニチグランプリ新人賞,16,,,スポニチグランプリ新人賞	柳楽優弥「誰も知らない」
59,2004,スポニチグランプリ新人賞,17,,,スポニチグランプリ新人賞	上野樹里「チルソクの夏」「スウィングガールズ」
59,2004,外国映画ベストワン賞,18,,,外国映画ベストワン賞	「ミスティック・リバー」ワーナー・ブラザース映画配給
59,2004,日本映画ファン賞,19,,,日本映画ファン賞	「ハウルの動く城」徳間書店、スタジオジブリ、日本テレビ、電通、ディズニー、三菱商事、東宝
59,2004,外国映画ファン賞,20,,,外国映画ファン賞	「2046」ブエナ ビスタ インターナショナル ジャパン配給
59,2004,アニメーション映画賞,21,,雲のむこう、約束の場所,アニメーション映画賞	「雲のむこう、約束の場所」新海誠、コミックス・ウェーブ
59,2004,大藤信郎賞,22,,,大藤信郎賞	「マインド・ゲーム」スタジオ4℃、レントラックジャパン、アスミック・エース エンタテインメント
59,2004,田中絹代賞,23,,,田中絹代賞	淡路恵子
